frame,status,missed,candidate_count,gate_radius,err_to_gt,est_x,est_y,gt_occluded,gt_x,gt_y,meas_err_to_gt,meas_x,meas_y,pred_x,pred_y,raw_meas_x,raw_meas_y,reacquire_pending,reacquire_pending_count,reacquire_pending_x,reacquire_pending_y
590,LOST,78,0,35.0,105.84900393996962,1376.7593994140625,517.3544311523438,False,1271.0,513.0,,,,1376.7593994140625,517.3544311523438,,,False,0,,
591,LOST,79,0,35.0,107.17119536615022,1378.0811767578125,517.3916625976562,False,1271.0,513.0,,,,1378.0811767578125,517.3916625976562,,,False,0,,
592,LOST,80,0,35.0,108.49338947783552,1379.4029541015625,517.4288940429688,False,1271.0,513.0,,,,1379.4029541015625,517.4288940429688,,,False,0,,
593,LOST,81,0,35.0,109.81558617802405,1380.7247314453125,517.4661254882812,False,1271.0,513.0,,,,1380.7247314453125,517.4661254882812,,,False,0,,
594,LOST,82,0,35.0,111.13778537433019,1382.0465087890625,517.5033569335938,False,1271.0,513.0,,,,1382.0465087890625,517.5033569335938,,,False,0,,
595,LOST,83,0,35.0,112.45998697871292,1383.3682861328125,517.5405883789062,False,1271.0,513.0,,,,1383.3682861328125,517.5405883789062,,,False,0,,
596,LOST,84,0,35.0,113.78219090722335,1384.6900634765625,517.5778198242188,False,1271.0,513.0,,,,1384.6900634765625,517.5778198242188,,,False,0,,
597,LOST,85,0,35.0,115.10439707976973,1386.0118408203125,517.6150512695312,False,1271.0,513.0,,,,1386.0118408203125,517.6150512695312,,,False,0,,
598,LOST,86,0,35.0,116.42660541989845,1387.3336181640625,517.6522827148438,False,1271.0,513.0,,,,1387.3336181640625,517.6522827148438,,,False,0,,
599,LOST,87,0,35.0,117.74881585458978,1388.6553955078125,517.6895141601562,False,1271.0,513.0,,,,1388.6553955078125,517.6895141601562,,,False,0,,
